nominal_head_form,nominal_head_upos,nominal_head_deprel,head_is_plural,modifier_is_plural,nominal_head_ī,nominal_head_consonant_ending,modifier_consonant_ending,head_frequency,modifier_frequency,modifier_form,modifier_upos,modifier_deprel,distance,position,np_depth,num_dependents_head,num_dependents_modifier,has_anchor_dependent,modifier_is_propn,ezafe_label,relative_position_in_sent,head_feats,modifier_feats,source_file,nmod_count,amod_count,ezafe_like_lemma_between
zan,NOUN,xcomp,0,0,0,1,0,890,910,pādixšāy,ADJ,amod,0,2,1,1,0,0,0,0,0.0,False,False,RAF-TD2-01_mptf.conllu,0,1,0
dādestānīh,NOUN,root,0,0,0,1,1,16,473,ǰud,ADV,nmod,1,2,2,3,1,0,0,0,0.0,False,False,RAF-TD2-01_mptf.conllu,2,0,0
dādestānīh,NOUN,root,0,0,0,1,1,16,407,padiš,ADV,nmod,0,1,2,3,1,0,0,1,0.0,False,False,RAF-TD2-01_mptf.conllu,2,0,0
zan,NOUN,xcomp,0,0,0,1,0,890,910,pādixšāy,ADV,amod,0,2,2,3,0,0,0,0,0.0,False,False,RAF-TD2-01_mptf.conllu,0,1,0
mardōm,NOUN,nsubj,0,0,0,1,1,2713,18258,=š,PRON,nmod,0,2,1,1,0,0,0,0,0.3333333333333333,False,False,RAF-TD2-01_mptf.conllu,1,0,0
zanīh,NOUN,xcomp,0,0,0,1,0,174,910,pādixšāy,ADJ,amod,0,2,1,1,0,0,0,0,0.0,False,False,RAF-TD2-01_mptf.conllu,0,1,0
paywand,NOUN,obl,0,0,0,1,1,179,18258,=š,PRON,nmod,0,2,1,1,0,0,0,0,0.375,False,False,RAF-TD2-01_mptf.conllu,1,0,0
pidarān,NOUN,obl,1,0,0,1,1,547,735,wehdēn,ADJ,nmod,1,1,2,2,1,0,0,0,0.5,False,False,RAF-TD2-01_mptf.conllu,1,0,0
zan,NOUN,conj,0,0,0,1,0,890,910,pādixšāy,ADJ,amod,0,1,2,3,1,0,0,1,0.0,False,False,RAF-TD2-01_mptf.conllu,0,1,0
sālārīh,NOUN,nsubj,0,1,0,1,1,288,4718,awēšān,PRON,nmod,0,2,1,1,0,0,0,0,1.0,False,False,RAF-TD2-01_mptf.conllu,1,0,0
zanīh,NOUN,xcomp,0,0,0,1,0,174,910,pādixšāy,ADJ,amod,0,2,1,1,0,0,0,0,0.0,False,False,RAF-TD2-01_mptf.conllu,0,1,0
xwēšāwand,NOUN,nsubj,0,0,0,1,1,27,735,wehdēn,ADJ,nmod,0,1,1,1,0,0,0,0,0.75,False,False,RAF-TD2-01_mptf.conllu,1,0,0
nazdīkpaywandtar,NOUN,obl,0,1,0,1,1,1,547,pidarān,NOUN,nmod,0,2,1,2,0,0,0,0,1.0,False,False,RAF-TD2-01_mptf.conllu,1,0,0
ōy,PRON,conj,0,0,0,0,1,18107,19,dēnāgāhtar,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,RAF-TD2-01_mptf.conllu,0,1,0
sālārīh,NOUN,nsubj,0,0,0,1,1,288,18258,=š,PRON,nmod,0,2,1,1,0,0,0,0,1.0,False,False,RAF-TD2-01_mptf.conllu,1,0,0
šōy,NOUN,obl,0,0,0,0,1,265,61,ziyānag,NOUN,nmod,0,2,1,1,0,0,0,0,0.5,False,False,RAF-TD2-01_mptf.conllu,1,0,0
šōy,NOUN,obl,0,0,0,0,1,265,890,zan,NOUN,nmod,0,1,2,2,1,0,0,1,1.0,False,False,RAF-TD2-01_mptf.conllu,1,0,0
